天元六年（癸未）,一月※,二月,三月※,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
ユリウス暦,983/2/16,3月17日,4月16日,5月15日,6月14日,7月13日,8月11日,9月10日,10月9日,11月8日,12月7日,984/1/6,
永観元年（癸未）,一月※,二月,三月※,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
ユリウス暦,983/2/16,3月17日,4月16日,5月15日,6月14日,7月13日,8月11日,9月10日,10月9日,11月8日,12月7日,984/1/6,
永観二年（甲申）,一月,二月※,三月,四月※,五月,六月※,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,984/2/5,3月6日,4月4日,5月4日,6月2日,7月2日,7月31日,8月29日,9月28日,10月27日,11月26日,12月25日,
永観三年（乙酉）,一月,二月※,三月,四月,五月※,六月,七月※,八月※,閏八月,九月※,十月,十一月※,十二月
ユリウス暦,985/1/24,2月23日,3月24日,4月23日,5月23日,6月21日,7月21日,8月19日,9月17日,10月17日,11月15日,12月15日,986/1/13
寛和元年（乙酉）,一月,二月※,三月,四月,五月※,六月,七月※,八月※,閏八月,九月※,十月,十一月※,十二月
ユリウス暦,985/1/24,2月23日,3月24日,4月23日,5月23日,6月21日,7月21日,8月19日,9月17日,10月17日,11月15日,12月15日,986/1/13
寛和二年（丙戌）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,986/2/12,3月13日,4月12日,5月12日,6月10日,7月10日,8月8日,9月7日,10月6日,11月5日,12月4日,987/1/3,
寛和三年（丁亥）,一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,987/2/1,3月3日,4月1日,5月1日,5月30日,6月29日,7月29日,8月27日,9月26日,10月25日,11月24日,12月23日,
永延元年（丁亥）,一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,987/2/1,3月3日,4月1日,5月1日,5月30日,6月29日,7月29日,8月27日,9月26日,10月25日,11月24日,12月23日,
永延二年（戊子）,一月※,二月,三月※,四月,五月※,閏五月,六月※,七月,八月,九月※,十月,十一月,十二月※
ユリウス暦,988/1/22,2月20日,3月21日,4月19日,5月19日,6月17日,7月17日,8月15日,9月14日,10月14日,11月12日,12月12日,989/1/11
永延三年（己丑）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,九月,十月※,十一月,十二月,
ユリウス暦,989/2/9,3月10日,4月9日,5月8日,6月6日,7月6日,8月4日,9月3日,10月3日,11月2日,12月1日,12月31日,
永祚元年（己丑）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,九月,十月※,十一月,十二月,
ユリウス暦,989/2/9,3月10日,4月9日,5月8日,6月6日,7月6日,8月4日,9月3日,10月3日,11月2日,12月1日,12月31日,
永祚二年（庚寅）,一月※,二月※,三月,四月※,五月※,六月,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,990/1/30,2月28日,3月29日,4月28日,5月27日,6月25日,7月25日,8月23日,9月22日,10月22日,11月20日,12月20日,
正暦元年（庚寅）,一月※,二月※,三月,四月※,五月※,六月,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,990/1/30,2月28日,3月29日,4月28日,5月27日,6月25日,7月25日,8月23日,9月22日,10月22日,11月20日,12月20日,
正暦二年（辛卯）,一月,二月※,閏二月※,三月,四月※,五月※,六月,七月※,八月,九月※,十月,十一月,十二月
ユリウス暦,991/1/19,2月18日,3月19日,4月17日,5月17日,6月15日,7月14日,8月13日,9月11日,10月11日,11月9日,12月9日,992/1/8
正暦三年（壬辰）,一月※,二月,三月※,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
ユリウス暦,992/2/7,3月7日,4月6日,5月5日,6月4日,7月3日,8月1日,8月31日,9月29日,10月29日,11月27日,12月27日,
正暦四年（癸巳）,一月※,二月,三月,四月※,五月,六月※,七月※,八月,九月※,十月,閏十月※,十一月,十二月※
ユリウス暦,993/1/26,2月24日,3月26日,4月25日,5月24日,6月23日,7月22日,8月20日,9月19日,10月18日,11月17日,12月16日,994/1/15
正暦五年（甲午）,一月,二月,三月※,四月,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,994/2/13,3月15日,4月14日,5月13日,6月12日,7月11日,8月10日,9月8日,10月8日,11月6日,12月6日,995/1/4,
正暦六年（乙未）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,995/2/3,3月4日,4月3日,5月3日,6月1日,7月1日,7月30日,8月29日,9月27日,10月27日,11月25日,12月25日,
長徳元年（乙未）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,995/2/3,3月4日,4月3日,5月3日,6月1日,7月1日,7月30日,8月29日,9月27日,10月27日,11月25日,12月25日,
長徳二年（丙申）,一月,二月※,三月,四月※,五月,六月※,七月,閏七月,八月※,九月,十月※,十一月,十二月※
ユリウス暦,996/1/23,2月22日,3月22日,4月21日,5月20日,6月19日,7月18日,8月17日,9月16日,10月15日,11月14日,12月13日,997/1/12
長徳三年（丁酉）,一月,二月※,三月※,四月,五月※,六月,七月,八月,九月※,十月,十一月※,十二月,
ユリウス暦,997/2/10,3月12日,4月10日,5月9日,6月8日,7月7日,8月6日,9月5日,10月5日,11月3日,12月3日,998/1/1,
長徳四年（戊戌）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
ユリウス暦,998/1/31,3月1日,3月31日,4月29日,5月28日,6月27日,7月26日,8月25日,9月24日,10月23日,11月22日,12月22日,
長徳五年（己亥）,一月,二月※,三月,閏三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※
ユリウス暦,999/1/20,2月19日,3月20日,4月19日,5月18日,6月16日,7月16日,8月14日,9月13日,10月12日,11月11日,12月11日,1000/1/10
長保元年（己亥）,一月,二月※,三月,閏三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※
ユリウス暦,999/1/20,2月19日,3月20日,4月19日,5月18日,6月16日,7月16日,8月14日,9月13日,10月12日,11月11日,12月11日,1000/1/10
長保二年（庚子）,一月,二月※,三月,四月※,五月※,六月,七月※,八月,九月※,十月,十一月,十二月※,
ユリウス暦,1000/2/8,3月9日,4月7日,5月7日,6月5日,7月4日,8月3日,9月1日,10月1日,10月30日,11月29日,12月29日,
長保三年（辛丑）,一月,二月,三月※,四月,五月※,六月※,七月,八月※,九月※,十月,十一月,十二月,閏十二月※
ユリウス暦,1001/1/27,2月26日,3月28日,4月26日,5月26日,6月24日,7月23日,8月22日,9月20日,10月19日,11月18日,12月18日,1002/1/17
長保四年（壬寅）,一月,二月,三月※,四月,五月※,六月※,七月,八月※,九月※,十月,十一月,十二月※,
ユリウス暦,1002/2/15,3月17日,4月16日,5月15日,6月14日,7月13日,8月11日,9月10日,10月9日,11月7日,12月7日,1003/1/6,
長保五年（癸卯）,一月,二月,三月※,四月,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1003/2/4,3月6日,4月5日,5月4日,6月3日,7月2日,8月1日,8月30日,9月29日,10月28日,11月27日,12月26日,
長保六年（甲辰）,一月※,二月,三月※,四月,五月,六月※,七月,八月※,九月,閏九月※,十月,十一月※,十二月
ユリウス暦,1004/1/25,2月23日,3月24日,4月22日,5月22日,6月21日,7月20日,8月19日,9月17日,10月17日,11月15日,12月15日,1005/1/13
寛弘元年（甲辰）,一月※,二月,三月※,四月,五月,六月※,七月,八月※,九月,閏九月※,十月,十一月※,十二月
ユリウス暦,1004/1/25,2月23日,3月24日,4月22日,5月22日,6月21日,7月20日,8月19日,9月17日,10月17日,11月15日,12月15日,1005/1/13
寛弘二年（乙巳）,一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,1005/2/12,3月13日,4月12日,5月11日,6月10日,7月9日,8月8日,9月7日,10月6日,11月5日,12月4日,1006/1/3,
寛弘三年（丙午）,一月,二月※,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月,
ユリウス暦,1006/2/1,3月3日,4月1日,4月30日,5月30日,6月28日,7月28日,8月27日,9月25日,10月25日,11月24日,12月23日,
寛弘四年（丁未）,一月※,二月,三月※,四月※,五月,閏五月※,六月,七月※,八月,九月,十月,十一月※,十二月
ユリウス暦,1007/1/22,2月20日,3月22日,4月20日,5月19日,6月18日,7月17日,8月16日,9月14日,10月14日,11月13日,12月13日,1008/1/11
寛弘五年（戊申）,一月※,二月,三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月※,十二月,
ユリウス暦,1008/2/10,3月10日,4月9日,5月8日,6月6日,7月6日,8月4日,9月3日,10月2日,11月1日,12月1日,12月30日,
寛弘六年（己酉）,一月,二月※,三月,四月※,五月※,六月,七月※,八月※,九月,十月,十一月※,十二月,
ユリウス暦,1009/1/29,2月28日,3月29日,4月28日,5月27日,6月25日,7月25日,8月23日,9月21日,10月21日,11月20日,12月19日,
寛弘七年（庚戌）,一月,二月,閏二月※,三月,四月※,五月※,六月,七月※,八月※,九月,十月,十一月※,十二月
ユリウス暦,1010/1/18,2月17日,3月19日,4月17日,5月17日,6月15日,7月14日,8月13日,9月11日,10月10日,11月9日,12月9日,1011/1/7
寛弘八年（辛亥）,一月,二月※,三月,四月,五月※,六月※,七月,八月※,九月※,十月,十一月,十二月※,
ユリウス暦,1011/2/6,3月8日,4月6日,5月6日,6月5日,7月4日,8月2日,9月1日,9月30日,10月29日,11月28日,12月28日,
寛弘九年（壬子）,一月,二月※,三月,四月,五月※,六月,七月※,八月,九月※,十月,閏十月※,十一月,十二月※
ユリウス暦,1012/1/26,2月25日,3月25日,4月24日,5月24日,6月22日,7月22日,8月20日,9月19日,10月18日,11月17日,12月16日,1013/1/15
長和元年（壬子）,一月,二月※,三月,四月,五月※,六月,七月※,八月,九月※,十月,閏十月※,十一月,十二月※
ユリウス暦,1012/1/26,2月25日,3月25日,4月24日,5月24日,6月22日,7月22日,8月20日,9月19日,10月18日,11月17日,12月16日,1013/1/15
長和二年（癸丑）,一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1013/2/13,3月15日,4月13日,5月13日,6月11日,7月11日,8月10日,9月8日,10月8日,11月6日,12月6日,1014/1/4,
長和三年（甲寅）,一月※,二月※,三月,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月※,
ユリウス暦,1014/2/3,3月4日,4月2日,5月2日,6月1日,6月30日,7月30日,8月28日,9月27日,10月27日,11月25日,12月25日,
長和四年（乙卯）,一月,二月※,三月※,四月,五月※,六月,閏六月※,七月,八月,九月,十月※,十一月,十二月※
ユリウス暦,1015/1/23,2月22日,3月23日,4月21日,5月21日,6月19日,7月19日,8月17日,9月16日,10月16日,11月15日,12月14日,1016/1/13
長和五年（丙辰）,一月,二月※,三月※,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,1016/2/11,3月12日,4月10日,5月9日,6月8日,7月7日,8月6日,9月4日,10月4日,11月3日,12月2日,1017/1/1,
長和六年（丁巳）,一月※,二月,三月※,四月※,五月,六月※,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,1017/1/31,3月1日,3月31日,4月29日,5月28日,6月27日,7月26日,8月24日,9月23日,10月23日,11月21日,12月21日,
寛仁元年（丁巳）,一月※,二月,三月※,四月※,五月,六月※,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,1017/1/31,3月1日,3月31日,4月29日,5月28日,6月27日,7月26日,8月24日,9月23日,10月23日,11月21日,12月21日,
寛仁二年（戊午）,一月,二月※,三月,四月※,閏四月※,五月,六月※,七月※,八月,九月,十月※,十一月,十二月
ユリウス暦,1018/1/20,2月19日,3月20日,4月19日,5月18日,6月16日,7月16日,8月14日,9月12日,10月12日,11月11日,12月10日,1019/1/9
寛仁三年（己未）,一月,二月※,三月,四月※,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月,
ユリウス暦,1019/2/8,3月10日,4月8日,5月8日,6月6日,7月5日,8月4日,9月2日,10月1日,10月31日,11月29日,12月29日,
寛仁四年（庚申）,一月,二月※,三月,四月※,五月,六月※,七月,八月※,九月※,十月,十一月※,十二月,閏十二月
ユリウス暦,1020/1/28,2月27日,3月27日,4月26日,5月25日,6月24日,7月23日,8月22日,9月20日,10月19日,11月18日,12月17日,1021/1/16
寛仁五年（辛酉）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月※,十二月,
ユリウス暦,1021/2/15,3月16日,4月15日,5月15日,6月13日,7月13日,8月11日,9月10日,10月9日,11月8日,12月7日,1022/1/5,
治安元年（辛酉）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月※,十二月,
ユリウス暦,1021/2/15,3月16日,4月15日,5月15日,6月13日,7月13日,8月11日,9月10日,10月9日,11月8日,12月7日,1022/1/5,
治安二年（壬戌）,一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1022/2/4,3月6日,4月4日,5月4日,6月2日,7月2日,8月1日,8月30日,9月29日,10月28日,11月27日,12月26日,
治安三年（癸亥）,一月※,二月※,三月,四月※,五月,六月,七月※,八月,九月,閏九月※,十月,十一月※,十二月
ユリウス暦,1023/1/25,2月23日,3月24日,4月23日,5月22日,6月21日,7月21日,8月19日,9月18日,10月18日,11月16日,12月16日,1024/1/14
治安四年（甲子）,一月※,二月※,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
ユリウス暦,1024/2/13,3月13日,4月11日,5月11日,6月9日,7月9日,8月7日,9月6日,10月6日,11月4日,12月4日,1025/1/3,
万寿元年（甲子）,一月※,二月※,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
ユリウス暦,1024/2/13,3月13日,4月11日,5月11日,6月9日,7月9日,8月7日,9月6日,10月6日,11月4日,12月4日,1025/1/3,
万寿二年（乙丑）,一月,二月※,三月※,四月,五月※,六月,七月※,八月,九月※,十月,十一月,十二月,
ユリウス暦,1025/2/1,3月3日,4月1日,4月30日,5月30日,6月28日,7月28日,8月26日,9月25日,10月24日,11月23日,12月23日,
万寿三年（丙寅）,一月※,二月,三月※,四月※,五月,閏五月※,六月※,七月,八月,九月※,十月,十一月,十二月
ユリウス暦,1026/1/22,2月20日,3月22日,4月20日,5月19日,6月18日,7月17日,8月15日,9月14日,10月14日,11月12日,12月12日,1027/1/11
